Id	SleepDay	TotalSleepRecords	TotalMinutesAsleep	TotalTimeInBed	ActivityDate	TotalSteps	TotalDistance	TrackerDistance	LoggedActivitiesDistance	VeryActiveDistance	ModeratelyActiveDistance	LightActiveDistance	SedentaryActiveDistance	VeryActiveMinutes	FairlyActiveMinutes	LightlyActiveMinutes	SedentaryMinutes	Calories
2347167796	4/21/16 0:00	1	460	484	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/21/16 0:00	1	460	484	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/21/16 0:00	1	460	484	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/21/16 0:00	1	460	484	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/21/16 0:00	1	460	484	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/21/16 0:00	1	460	484	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/21/16 0:00	1	460	484	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
2347167796	4/22/16 0:00	1	405	461	4/19/16	6711	4.440000057	4.440000057	0	0	0	4.440000057	0	0	7	382	648	2346
2347167796	4/22/16 0:00	1	405	461	4/20/16	10999	7.269999981	7.269999981	0	0.680000007	1.809999943	4.78000021	0	11	43	269	1011	2198
2347167796	4/22/16 0:00	1	405	461	4/18/16	8247	5.449999809	5.449999809	0	0.790000021	0.860000014	3.789999962	0	11	16	206	678	1944
2347167796	4/22/16 0:00	1	405	461	4/25/16	9482	6.380000114	6.380000114	0	1.269999981	0.519999981	4.599999905	0	15	11	277	653	2095
2347167796	4/22/16 0:00	1	405	461	4/16/16	22244	15.07999992	15.07999992	0	5.449999809	4.099999905	5.53000021	0	66	72	268	968	2670
2347167796	4/22/16 0:00	1	405	461	4/17/16	5472	3.619999886	3.619999886	0	0.079999998	0.280000001	3.25999999	0	1	7	249	508	1882
2347167796	4/22/16 0:00	1	405	461	4/22/16	7804	5.159999847	5.159999847	0	0.560000002	1.679999948	2.920000076	0	9	27	206	781	1946
2347167796	4/22/16 0:00	1	405	461	4/27/16	11423	7.579999924	7.579999924	0	1.860000014	0.400000006	5.320000172	0	26	9	295	623	2194
2347167796	4/22/16 0:00	1	405	461	4/26/16	5980	3.950000048	3.950000048	0	0	0	3.950000048	0	0	0	227	732	1861
2347167796	4/22/16 0:00	1	405	461	4/21/16	10080	6.75	6.75	0	1.850000024	1.529999971	3.380000114	0	23	26	208	761	2048
2347167796	4/22/16 0:00	1	405	461	4/12/16	10113	6.829999924	6.829999924	0	2	0.620000005	4.199999809	0	28	13	320	964	2344
2347167796	4/22/16 0:00	1	405	461	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/22/16 0:00	1	405	461	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/22/16 0:00	1	405	461	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/22/16 0:00	1	405	461	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/22/16 0:00	1	405	461	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/22/16 0:00	1	405	461	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/22/16 0:00	1	405	461	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
2347167796	4/23/16 0:00	1	374	386	4/19/16	6711	4.440000057	4.440000057	0	0	0	4.440000057	0	0	7	382	648	2346
2347167796	4/23/16 0:00	1	374	386	4/20/16	10999	7.269999981	7.269999981	0	0.680000007	1.809999943	4.78000021	0	11	43	269	1011	2198
2347167796	4/23/16 0:00	1	374	386	4/18/16	8247	5.449999809	5.449999809	0	0.790000021	0.860000014	3.789999962	0	11	16	206	678	1944
2347167796	4/23/16 0:00	1	374	386	4/25/16	9482	6.380000114	6.380000114	0	1.269999981	0.519999981	4.599999905	0	15	11	277	653	2095
2347167796	4/23/16 0:00	1	374	386	4/16/16	22244	15.07999992	15.07999992	0	5.449999809	4.099999905	5.53000021	0	66	72	268	968	2670
2347167796	4/23/16 0:00	1	374	386	4/17/16	5472	3.619999886	3.619999886	0	0.079999998	0.280000001	3.25999999	0	1	7	249	508	1882
2347167796	4/23/16 0:00	1	374	386	4/22/16	7804	5.159999847	5.159999847	0	0.560000002	1.679999948	2.920000076	0	9	27	206	781	1946
2347167796	4/23/16 0:00	1	374	386	4/27/16	11423	7.579999924	7.579999924	0	1.860000014	0.400000006	5.320000172	0	26	9	295	623	2194
2347167796	4/23/16 0:00	1	374	386	4/26/16	5980	3.950000048	3.950000048	0	0	0	3.950000048	0	0	0	227	732	1861
2347167796	4/23/16 0:00	1	374	386	4/21/16	10080	6.75	6.75	0	1.850000024	1.529999971	3.380000114	0	23	26	208	761	2048
2347167796	4/23/16 0:00	1	374	386	4/12/16	10113	6.829999924	6.829999924	0	2	0.620000005	4.199999809	0	28	13	320	964	2344
2347167796	4/23/16 0:00	1	374	386	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/23/16 0:00	1	374	386	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/23/16 0:00	1	374	386	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/23/16 0:00	1	374	386	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/23/16 0:00	1	374	386	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/23/16 0:00	1	374	386	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/23/16 0:00	1	374	386	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
2347167796	4/24/16 0:00	1	442	459	4/19/16	6711	4.440000057	4.440000057	0	0	0	4.440000057	0	0	7	382	648	2346
2347167796	4/24/16 0:00	1	442	459	4/20/16	10999	7.269999981	7.269999981	0	0.680000007	1.809999943	4.78000021	0	11	43	269	1011	2198
2347167796	4/24/16 0:00	1	442	459	4/18/16	8247	5.449999809	5.449999809	0	0.790000021	0.860000014	3.789999962	0	11	16	206	678	1944
2347167796	4/24/16 0:00	1	442	459	4/25/16	9482	6.380000114	6.380000114	0	1.269999981	0.519999981	4.599999905	0	15	11	277	653	2095
2347167796	4/24/16 0:00	1	442	459	4/16/16	22244	15.07999992	15.07999992	0	5.449999809	4.099999905	5.53000021	0	66	72	268	968	2670
2347167796	4/24/16 0:00	1	442	459	4/17/16	5472	3.619999886	3.619999886	0	0.079999998	0.280000001	3.25999999	0	1	7	249	508	1882
2347167796	4/24/16 0:00	1	442	459	4/22/16	7804	5.159999847	5.159999847	0	0.560000002	1.679999948	2.920000076	0	9	27	206	781	1946
2347167796	4/24/16 0:00	1	442	459	4/27/16	11423	7.579999924	7.579999924	0	1.860000014	0.400000006	5.320000172	0	26	9	295	623	2194
2347167796	4/24/16 0:00	1	442	459	4/26/16	5980	3.950000048	3.950000048	0	0	0	3.950000048	0	0	0	227	732	1861
2347167796	4/24/16 0:00	1	442	459	4/21/16	10080	6.75	6.75	0	1.850000024	1.529999971	3.380000114	0	23	26	208	761	2048
2347167796	4/24/16 0:00	1	442	459	4/12/16	10113	6.829999924	6.829999924	0	2	0.620000005	4.199999809	0	28	13	320	964	2344
2347167796	4/24/16 0:00	1	442	459	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/24/16 0:00	1	442	459	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/24/16 0:00	1	442	459	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/24/16 0:00	1	442	459	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/24/16 0:00	1	442	459	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/24/16 0:00	1	442	459	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/24/16 0:00	1	442	459	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
2347167796	4/25/16 0:00	1	433	471	4/19/16	6711	4.440000057	4.440000057	0	0	0	4.440000057	0	0	7	382	648	2346
2347167796	4/25/16 0:00	1	433	471	4/20/16	10999	7.269999981	7.269999981	0	0.680000007	1.809999943	4.78000021	0	11	43	269	1011	2198
2347167796	4/25/16 0:00	1	433	471	4/18/16	8247	5.449999809	5.449999809	0	0.790000021	0.860000014	3.789999962	0	11	16	206	678	1944
2347167796	4/25/16 0:00	1	433	471	4/25/16	9482	6.380000114	6.380000114	0	1.269999981	0.519999981	4.599999905	0	15	11	277	653	2095
2347167796	4/25/16 0:00	1	433	471	4/16/16	22244	15.07999992	15.07999992	0	5.449999809	4.099999905	5.53000021	0	66	72	268	968	2670
2347167796	4/25/16 0:00	1	433	471	4/17/16	5472	3.619999886	3.619999886	0	0.079999998	0.280000001	3.25999999	0	1	7	249	508	1882
2347167796	4/25/16 0:00	1	433	471	4/22/16	7804	5.159999847	5.159999847	0	0.560000002	1.679999948	2.920000076	0	9	27	206	781	1946
2347167796	4/25/16 0:00	1	433	471	4/27/16	11423	7.579999924	7.579999924	0	1.860000014	0.400000006	5.320000172	0	26	9	295	623	2194
2347167796	4/25/16 0:00	1	433	471	4/26/16	5980	3.950000048	3.950000048	0	0	0	3.950000048	0	0	0	227	732	1861
2347167796	4/25/16 0:00	1	433	471	4/21/16	10080	6.75	6.75	0	1.850000024	1.529999971	3.380000114	0	23	26	208	761	2048
2347167796	4/25/16 0:00	1	433	471	4/12/16	10113	6.829999924	6.829999924	0	2	0.620000005	4.199999809	0	28	13	320	964	2344
2347167796	4/25/16 0:00	1	433	471	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/25/16 0:00	1	433	471	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/25/16 0:00	1	433	471	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/25/16 0:00	1	433	471	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/25/16 0:00	1	433	471	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/25/16 0:00	1	433	471	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/25/16 0:00	1	433	471	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
2347167796	4/26/16 0:00	1	436	490	4/19/16	6711	4.440000057	4.440000057	0	0	0	4.440000057	0	0	7	382	648	2346
2347167796	4/26/16 0:00	1	436	490	4/20/16	10999	7.269999981	7.269999981	0	0.680000007	1.809999943	4.78000021	0	11	43	269	1011	2198
2347167796	4/26/16 0:00	1	436	490	4/18/16	8247	5.449999809	5.449999809	0	0.790000021	0.860000014	3.789999962	0	11	16	206	678	1944
2347167796	4/26/16 0:00	1	436	490	4/25/16	9482	6.380000114	6.380000114	0	1.269999981	0.519999981	4.599999905	0	15	11	277	653	2095
2347167796	4/26/16 0:00	1	436	490	4/16/16	22244	15.07999992	15.07999992	0	5.449999809	4.099999905	5.53000021	0	66	72	268	968	2670
2347167796	4/26/16 0:00	1	436	490	4/17/16	5472	3.619999886	3.619999886	0	0.079999998	0.280000001	3.25999999	0	1	7	249	508	1882
2347167796	4/26/16 0:00	1	436	490	4/22/16	7804	5.159999847	5.159999847	0	0.560000002	1.679999948	2.920000076	0	9	27	206	781	1946
2347167796	4/26/16 0:00	1	436	490	4/27/16	11423	7.579999924	7.579999924	0	1.860000014	0.400000006	5.320000172	0	26	9	295	623	2194
2347167796	4/26/16 0:00	1	436	490	4/26/16	5980	3.950000048	3.950000048	0	0	0	3.950000048	0	0	0	227	732	1861
2347167796	4/26/16 0:00	1	436	490	4/21/16	10080	6.75	6.75	0	1.850000024	1.529999971	3.380000114	0	23	26	208	761	2048
2347167796	4/26/16 0:00	1	436	490	4/12/16	10113	6.829999924	6.829999924	0	2	0.620000005	4.199999809	0	28	13	320	964	2344
2347167796	4/26/16 0:00	1	436	490	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/26/16 0:00	1	436	490	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/26/16 0:00	1	436	490	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/26/16 0:00	1	436	490	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/26/16 0:00	1	436	490	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/26/16 0:00	1	436	490	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/26/16 0:00	1	436	490	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
2347167796	4/27/16 0:00	1	448	499	4/19/16	6711	4.440000057	4.440000057	0	0	0	4.440000057	0	0	7	382	648	2346
2347167796	4/27/16 0:00	1	448	499	4/20/16	10999	7.269999981	7.269999981	0	0.680000007	1.809999943	4.78000021	0	11	43	269	1011	2198
2347167796	4/27/16 0:00	1	448	499	4/18/16	8247	5.449999809	5.449999809	0	0.790000021	0.860000014	3.789999962	0	11	16	206	678	1944
2347167796	4/27/16 0:00	1	448	499	4/25/16	9482	6.380000114	6.380000114	0	1.269999981	0.519999981	4.599999905	0	15	11	277	653	2095
2347167796	4/27/16 0:00	1	448	499	4/16/16	22244	15.07999992	15.07999992	0	5.449999809	4.099999905	5.53000021	0	66	72	268	968	2670
2347167796	4/27/16 0:00	1	448	499	4/17/16	5472	3.619999886	3.619999886	0	0.079999998	0.280000001	3.25999999	0	1	7	249	508	1882
2347167796	4/27/16 0:00	1	448	499	4/22/16	7804	5.159999847	5.159999847	0	0.560000002	1.679999948	2.920000076	0	9	27	206	781	1946
2347167796	4/27/16 0:00	1	448	499	4/27/16	11423	7.579999924	7.579999924	0	1.860000014	0.400000006	5.320000172	0	26	9	295	623	2194
2347167796	4/27/16 0:00	1	448	499	4/26/16	5980	3.950000048	3.950000048	0	0	0	3.950000048	0	0	0	227	732	1861
2347167796	4/27/16 0:00	1	448	499	4/21/16	10080	6.75	6.75	0	1.850000024	1.529999971	3.380000114	0	23	26	208	761	2048
2347167796	4/27/16 0:00	1	448	499	4/12/16	10113	6.829999924	6.829999924	0	2	0.620000005	4.199999809	0	28	13	320	964	2344
2347167796	4/27/16 0:00	1	448	499	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/27/16 0:00	1	448	499	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/27/16 0:00	1	448	499	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/27/16 0:00	1	448	499	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/27/16 0:00	1	448	499	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/27/16 0:00	1	448	499	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/27/16 0:00	1	448	499	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
2347167796	4/28/16 0:00	1	408	450	4/19/16	6711	4.440000057	4.440000057	0	0	0	4.440000057	0	0	7	382	648	2346
2347167796	4/28/16 0:00	1	408	450	4/20/16	10999	7.269999981	7.269999981	0	0.680000007	1.809999943	4.78000021	0	11	43	269	1011	2198
2347167796	4/28/16 0:00	1	408	450	4/18/16	8247	5.449999809	5.449999809	0	0.790000021	0.860000014	3.789999962	0	11	16	206	678	1944
2347167796	4/28/16 0:00	1	408	450	4/25/16	9482	6.380000114	6.380000114	0	1.269999981	0.519999981	4.599999905	0	15	11	277	653	2095
2347167796	4/28/16 0:00	1	408	450	4/16/16	22244	15.07999992	15.07999992	0	5.449999809	4.099999905	5.53000021	0	66	72	268	968	2670
2347167796	4/28/16 0:00	1	408	450	4/17/16	5472	3.619999886	3.619999886	0	0.079999998	0.280000001	3.25999999	0	1	7	249	508	1882
2347167796	4/28/16 0:00	1	408	450	4/22/16	7804	5.159999847	5.159999847	0	0.560000002	1.679999948	2.920000076	0	9	27	206	781	1946
2347167796	4/28/16 0:00	1	408	450	4/27/16	11423	7.579999924	7.579999924	0	1.860000014	0.400000006	5.320000172	0	26	9	295	623	2194
2347167796	4/28/16 0:00	1	408	450	4/26/16	5980	3.950000048	3.950000048	0	0	0	3.950000048	0	0	0	227	732	1861
2347167796	4/28/16 0:00	1	408	450	4/21/16	10080	6.75	6.75	0	1.850000024	1.529999971	3.380000114	0	23	26	208	761	2048
2347167796	4/28/16 0:00	1	408	450	4/12/16	10113	6.829999924	6.829999924	0	2	0.620000005	4.199999809	0	28	13	320	964	2344
2347167796	4/28/16 0:00	1	408	450	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/28/16 0:00	1	408	450	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/28/16 0:00	1	408	450	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/28/16 0:00	1	408	450	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/28/16 0:00	1	408	450	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/28/16 0:00	1	408	450	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/28/16 0:00	1	408	450	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
2347167796	4/29/16 0:00	1	411	473	4/19/16	6711	4.440000057	4.440000057	0	0	0	4.440000057	0	0	7	382	648	2346
2347167796	4/29/16 0:00	1	411	473	4/20/16	10999	7.269999981	7.269999981	0	0.680000007	1.809999943	4.78000021	0	11	43	269	1011	2198
2347167796	4/29/16 0:00	1	411	473	4/18/16	8247	5.449999809	5.449999809	0	0.790000021	0.860000014	3.789999962	0	11	16	206	678	1944
2347167796	4/29/16 0:00	1	411	473	4/25/16	9482	6.380000114	6.380000114	0	1.269999981	0.519999981	4.599999905	0	15	11	277	653	2095
2347167796	4/29/16 0:00	1	411	473	4/16/16	22244	15.07999992	15.07999992	0	5.449999809	4.099999905	5.53000021	0	66	72	268	968	2670
2347167796	4/29/16 0:00	1	411	473	4/17/16	5472	3.619999886	3.619999886	0	0.079999998	0.280000001	3.25999999	0	1	7	249	508	1882
2347167796	4/29/16 0:00	1	411	473	4/22/16	7804	5.159999847	5.159999847	0	0.560000002	1.679999948	2.920000076	0	9	27	206	781	1946
2347167796	4/29/16 0:00	1	411	473	4/27/16	11423	7.579999924	7.579999924	0	1.860000014	0.400000006	5.320000172	0	26	9	295	623	2194
2347167796	4/29/16 0:00	1	411	473	4/26/16	5980	3.950000048	3.950000048	0	0	0	3.950000048	0	0	0	227	732	1861
2347167796	4/29/16 0:00	1	411	473	4/21/16	10080	6.75	6.75	0	1.850000024	1.529999971	3.380000114	0	23	26	208	761	2048
2347167796	4/29/16 0:00	1	411	473	4/12/16	10113	6.829999924	6.829999924	0	2	0.620000005	4.199999809	0	28	13	320	964	2344
2347167796	4/29/16 0:00	1	411	473	4/23/16	16901	11.36999989	11.36999989	0	2.779999971	1.450000048	7.150000095	0	32	35	360	591	2629
2347167796	4/29/16 0:00	1	411	473	4/28/16	5439	3.599999905	3.599999905	0	0	0	3.599999905	0	0	0	229	764	1854
2347167796	4/29/16 0:00	1	411	473	4/29/16	42	0.029999999	0.029999999	0	0	0	0.029999999	0	0	0	4	2	403
2347167796	4/29/16 0:00	1	411	473	4/13/16	10352	7.010000229	7.010000229	0	1.659999967	1.940000057	3.410000086	0	19	32	195	676	2038
2347167796	4/29/16 0:00	1	411	473	4/24/16	9471	6.260000229	6.260000229	0	0	0	6.260000229	0	0	0	360	584	2187
2347167796	4/29/16 0:00	1	411	473	4/15/16	10465	6.920000076	6.920000076	0	0.07	1.419999957	5.429999828	0	1	24	284	720	2133
2347167796	4/29/16 0:00	1	411	473	4/14/16	10129	6.699999809	6.699999809	0	0.02	2.74000001	3.940000057	0	1	48	206	705	2010
3977333714	4/12/16 0:00	1	274	469	5/2/16	16520	11.05000019	11.05000019	0	1.539999962	6.480000019	3.019999981	0	24	143	176	713	1760
3977333714	4/12/16 0:00	1	274	469	5/1/16	10414	7.070000172	7.070000172	0	2.670000076	1.980000019	2.410000086	0	41	40	124	691	1501
3977333714	4/12/16 0:00	1	274	469	5/4/16	13559	9.43999958	9.43999958	0	1.809999943	4.579999924	2.890000105	0	14	96	142	852	1628
3977333714	4/12/16 0:00	1	274	469	5/3/16	14335	9.590000153	9.590000153	0	3.319999933	1.74000001	4.53000021	0	47	41	258	594	1710
3977333714	4/12/16 0:00	1	274	469	4/17/16	10415	6.96999979	6.96999979	0	0.699999988	2.349999905	3.920000076	0	11	58	205	600	1529
3977333714	4/12/16 0:00	1	274	469	5/9/16	14687	10.07999992	10.07999992	0	0.769999981	5.599999905	3.549999952	0	8	122	151	1159	1667
3977333714	4/12/16 0:00	1	274	469	4/30/16	13238	9.199999809	9.199999809	0	3.690000057	2.099999905	3.410000086	0	43	52	194	687	1650
3977333714	4/12/16 0:00	1	274	469	4/16/16	13459	9	9	0	2.029999971	4	2.970000029	0	31	83	153	663	1625
3977333714	4/12/16 0:00	1	274	469	5/8/16	13585	9.090000153	9.090000153	0	0.680000007	5.239999771	3.170000076	0	9	116	171	688	1633
3977333714	4/12/16 0:00	1	274	469	4/13/16	10035	6.710000038	6.710000038	0	2.029999971	2.130000114	2.549999952	0	31	46	153	754	1495
3977333714	4/12/16 0:00	1	274	469	4/14/16	7641	5.110000134	5.110000134	0	0.319999993	0.970000029	3.819999933	0	5	23	214	801	1433
3977333714	4/12/16 0:00	1	274	469	4/15/16	9010	6.059999943	6.059999943	0	1.049999952	1.75	3.25999999	0	15	42	183	644	1468
3977333714	4/12/16 0:00	1	274	469	4/29/16	10645	7.75	7.75	0	3.74000001	1.299999952	2.710000038	0	36	32	150	744	1545
3977333714	4/12/16 0:00	1	274	469	5/7/16	11550	7.730000019	7.730000019	0	0	4.130000114	3.589999914	0	0	86	208	703	1574
3977333714	4/12/16 0:00	1	274	469	4/18/16	11663	7.800000191	7.800000191	0	0.25	3.730000019	3.819999933	0	4	95	214	605	1584
3977333714	4/12/16 0:00	1	274	469	5/5/16	12312	8.579999924	8.579999924	0	1.75999999	4.110000134	2.710000038	0	14	88	178	680	1618
3977333714	4/12/16 0:00	1	274	469	5/6/16	11677	8.279999733	8.279999733	0	3.109999895	2.50999999	2.670000076	0	29	55	168	676	1590
3977333714	4/12/16 0:00	1	274	469	4/12/16	8856	5.980000019	5.980000019	0	3.059999943	0.910000026	2.00999999	0	44	19	131	777	1450
3977333714	4/12/16 0:00	1	274	469	4/21/16	6093	4.079999924	4.079999924	0	0	0	4.059999943	0	0	0	242	712	1397
3977333714	4/12/16 0:00	1	274	469	4/22/16	8911	5.960000038	5.960000038	0	2.329999924	0.579999983	3.059999943	0	33	12	188	731	1481
3977333714	4/12/16 0:00	1	274	469	5/10/16	13072	8.779999733	8.779999733	0	0.07	5.400000095	3.309999943	0	1	115	196	676	1630
3977333714	4/12/16 0:00	1	274	469	4/19/16	12414	8.779999733	8.779999733	0	2.24000001	2.450000048	3.960000038	0	19	67	221	738	1638
3977333714	4/12/16 0:00	1	274	469	4/26/16	11388	7.619999886	7.619999886	0	0.449999988	4.21999979	2.950000048	0	7	95	170	797	1551
3977333714	4/12/16 0:00	1	274	469	4/27/16	7193	5.039999962	5.039999962	0	0	0.419999987	4.619999886	0	0	10	176	714	1377
3977333714	4/12/16 0:00	1	274	469	4/28/16	7114	4.880000114	4.880000114	0	1.370000005	0.289999992	3.220000029	0	15	8	190	804	1407
3977333714	4/12/16 0:00	1	274	469	4/23/16	12058	8.069999695	8.069999695	0	0	4.21999979	3.849999905	0	0	92	252	724	1638
3977333714	4/12/16 0:00	1	274	469	4/20/16	11658	7.829999924	7.829999924	0	0.200000003	4.349999905	3.279999971	0	2	98	164	845	1554
3977333714	4/12/16 0:00	1	274	469	5/11/16	746	0.5	0.5	0	0.370000005	0	0.129999995	0	4	0	9	13	52
3977333714	4/12/16 0:00	1	274	469	4/25/16	11177	8.479999542	8.479999542	0	5.619999886	0.430000007	2.410000086	0	50	9	133	781	1570
3977333714	4/12/16 0:00	1	274	469	4/24/16	14112	10	10	0	3.269999981	4.559999943	2.170000076	0	30	95	129	660	1655
3977333714	4/13/16 0:00	2	295	456	5/2/16	16520	11.05000019	11.05000019	0	1.539999962	6.480000019	3.019999981	0	24	143	176	713	1760
3977333714	4/13/16 0:00	2	295	456	5/1/16	10414	7.070000172	7.070000172	0	2.670000076	1.980000019	2.410000086	0	41	40	124	691	1501
3977333714	4/13/16 0:00	2	295	456	5/4/16	13559	9.43999958	9.43999958	0	1.809999943	4.579999924	2.890000105	0	14	96	142	852	1628
3977333714	4/13/16 0:00	2	295	456	5/3/16	14335	9.590000153	9.590000153	0	3.319999933	1.74000001	4.53000021	0	47	41	258	594	1710
3977333714	4/13/16 0:00	2	295	456	4/17/16	10415	6.96999979	6.96999979	0	0.699999988	2.349999905	3.920000076	0	11	58	205	600	1529
3977333714	4/13/16 0:00	2	295	456	5/9/16	14687	10.07999992	10.07999992	0	0.769999981	5.599999905	3.549999952	0	8	122	151	1159	1667
3977333714	4/13/16 0:00	2	295	456	4/30/16	13238	9.199999809	9.199999809	0	3.690000057	2.099999905	3.410000086	0	43	52	194	687	1650
3977333714	4/13/16 0:00	2	295	456	4/16/16	13459	9	9	0	2.029999971	4	2.970000029	0	31	83	153	663	1625
3977333714	4/13/16 0:00	2	295	456	5/8/16	13585	9.090000153	9.090000153	0	0.680000007	5.239999771	3.170000076	0	9	116	171	688	1633
3977333714	4/13/16 0:00	2	295	456	4/13/16	10035	6.710000038	6.710000038	0	2.029999971	2.130000114	2.549999952	0	31	46	153	754	1495
